Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time
"21750CE, 21700PE",2024-01-05 14:51:00,201.798,2024-01-05 15:21:00,191.24349999999998,2,75,-791.5875000000003,30.2697,-821.8572000000004,EOD,11JAN24,6,False,1,30.0
"21800CE, 21750PE",2024-01-08 09:28:00,181.24450000000002,2024-01-08 10:59:00,205.535,2,75,1821.7875,27.186675,1794.6008249999995,Hold Time Exceeded,11JAN24,3,False,1,91.0
"21700CE, 21650PE",2024-01-09 09:28:00,148.2175,2024-01-09 10:59:00,153.21699999999998,2,75,374.9624999999998,22.232625,352.7298749999998,Hold Time Exceeded,11JAN24,2,False,1,91.0
"21750CE, 21700PE",2024-01-09 11:00:00,150.1365,2024-01-09 12:31:00,147.10649999999998,2,75,-227.25000000000068,22.520475,-249.77047500000072,Hold Time Exceeded,11JAN24,2,False,1,91.0
"21750CE, 21700PE",2024-01-09 12:32:00,147.157,2024-01-09 14:03:00,140.1375,2,75,-526.4625000000012,22.07355,-548.5360500000014,Hold Time Exceeded,11JAN24,2,False,1,91.0
"21550CE, 21500PE",2024-01-10 09:41:00,143.218,2024-01-10 10:48:00,132.815,2,75,-780.2249999999995,21.4827,-801.7076999999994,Stop Loss Hit,11JAN24,1,False,1,67.0
"21600CE, 21550PE",2024-01-10 11:42:00,122.614,2024-01-10 12:46:00,152.5605,2,75,2245.9875,18.3921,2227.5954,Profit Target Hit,11JAN24,1,False,1,64.0
"21600CE, 21550PE",2024-01-10 14:18:00,115.69550000000001,2024-01-10 14:35:00,107.262,2,75,-632.5125000000007,17.354325,-649.8668250000007,Stop Loss Hit,11JAN24,1,False,1,17.0
"21600CE, 21550PE",2024-01-10 14:37:00,106.15100000000001,2024-01-10 15:02:00,123.57350000000001,2,75,1306.687500000001,15.922649999999997,1290.7648500000005,Profit Target Hit,11JAN24,1,False,1,25.0
"21650CE, 21600PE",2024-01-10 15:03:00,102.616,2024-01-10 15:07:00,94.6875,2,75,-594.6374999999999,15.392400000000002,-610.0298999999998,Stop Loss Hit,11JAN24,1,False,1,4.0
"21650CE, 21600PE",2024-01-10 15:08:00,95.79849999999999,2024-01-10 15:21:00,90.1425,2,75,-424.20000000000044,14.369775,-438.5697750000005,EOD,11JAN24,1,False,1,13.0
"21800CE, 21750PE",2024-01-12 09:29:00,233.9665,2024-01-12 11:00:00,266.9935,2,75,2477.024999999998,35.094975000000005,2441.930024999998,Hold Time Exceeded,18JAN24,6,False,1,91.0
"21900CE, 21850PE",2024-01-12 11:01:00,250.88400000000001,2024-01-12 12:32:00,243.208,2,75,-575.7000000000013,37.632600000000004,-613.3326000000013,Hold Time Exceeded,18JAN24,6,False,1,91.0
"21900CE, 21850PE",2024-01-12 12:33:00,244.7735,2024-01-12 14:04:00,259.772,2,75,1124.8874999999973,36.716025,1088.1714749999971,Hold Time Exceeded,18JAN24,6,False,1,91.0
"21900CE, 21850PE",2024-01-12 14:05:00,257.954,2024-01-12 15:10:00,239.3195,2,75,-1397.5875000000003,38.6931,-1436.2806000000003,Stop Loss Hit,18JAN24,6,False,1,65.0
"21950CE, 21900PE",2024-01-12 15:11:00,234.8755,2024-01-12 15:21:00,235.936,2,75,79.53749999999923,35.231325,44.3061749999988,EOD,18JAN24,6,False,1,10.0
"22100CE, 22050PE",2024-01-15 09:28:00,224.97750000000002,2024-01-15 10:59:00,214.8775,2,75,-757.4999999999998,33.746625,-791.2466249999995,Hold Time Exceeded,18JAN24,3,False,1,91.0
"22100CE, 22050PE",2024-01-15 11:21:00,215.3825,2024-01-15 12:52:00,209.4235,2,75,-446.9249999999992,32.30737500000001,-479.23237499999925,Hold Time Exceeded,18JAN24,3,False,1,91.0
"22100CE, 22050PE",2024-01-15 12:53:00,208.5145,2024-01-15 14:24:00,208.363,2,75,-11.362499999998818,31.277175,-42.639674999998874,Hold Time Exceeded,18JAN24,3,False,1,91.0
"22100CE, 22050PE",2024-01-15 14:25:00,208.767,2024-01-15 15:21:00,204.525,2,75,-318.1500000000003,31.315050000000003,-349.46505000000025,EOD,18JAN24,3,False,1,56.0
"22100CE, 22050PE",2024-01-16 09:33:00,186.749,2024-01-16 11:04:00,180.891,2,75,-439.35000000000014,28.012349999999998,-467.36235000000033,Hold Time Exceeded,18JAN24,2,False,1,91.0
"22150CE, 22100PE",2024-01-16 11:05:00,174.37650000000002,2024-01-16 12:36:00,168.468,2,75,-443.1375000000007,26.156475,-469.2939750000007,Hold Time Exceeded,18JAN24,2,False,1,91.0
"21450CE, 21400PE",2024-01-18 10:10:00,77.77000000000001,2024-01-18 10:28:00,71.8615,2,75,-443.1374999999992,11.665499999999998,-454.8029999999992,Stop Loss Hit,18JAN24,0,True,1,18.0
"21450CE, 21400PE",2024-01-18 10:29:00,72.72,2024-01-18 10:31:00,66.357,2,75,-477.2249999999995,10.908000000000001,-488.13299999999947,Stop Loss Hit,18JAN24,0,True,1,2.0
"21450CE, 21400PE",2024-01-18 10:32:00,66.761,2024-01-18 10:47:00,61.61,2,75,-386.3250000000002,10.01415,-396.33915000000025,Stop Loss Hit,18JAN24,0,True,1,15.0
"21500CE, 21450PE",2024-01-18 10:48:00,66.96300000000001,2024-01-18 10:57:00,61.5595,2,75,-405.2624999999998,10.04445,-415.3069499999998,Stop Loss Hit,18JAN24,0,True,1,9.0
"21500CE, 21450PE",2024-01-18 10:59:00,60.095000000000006,2024-01-18 11:12:00,55.701499999999996,2,75,-329.51249999999965,9.01425,-338.52674999999954,Stop Loss Hit,18JAN24,0,True,1,13.0
"21550CE, 21500PE",2024-01-18 11:13:00,74.3865,2024-01-18 11:25:00,68.68,2,75,-427.9875000000002,11.157975,-439.14547500000015,Stop Loss Hit,18JAN24,0,True,1,12.0
"21550CE, 21500PE",2024-01-18 11:26:00,71.003,2024-01-18 11:32:00,65.0945,2,75,-443.13749999999965,10.65045,-453.7879499999997,Stop Loss Hit,18JAN24,0,True,1,6.0
"21550CE, 21500PE",2024-01-18 11:33:00,68.781,2024-01-18 11:43:00,82.315,2,75,1015.0499999999995,10.317150000000002,1004.7328499999996,Profit Target Hit,18JAN24,0,True,1,10.0
"21550CE, 21500PE",2024-01-18 11:57:00,57.469,2024-01-18 12:01:00,52.671499999999995,2,75,-359.81250000000006,8.62035,-368.43285000000003,Stop Loss Hit,18JAN24,0,True,1,4.0
"21550CE, 21500PE",2024-01-18 12:02:00,53.833,2024-01-18 12:10:00,49.995,2,75,-287.8500000000001,8.074950000000001,-295.9249500000001,Stop Loss Hit,18JAN24,0,True,1,8.0
"21600CE, 21550PE",2024-01-18 12:22:00,69.4375,2024-01-18 12:24:00,63.226000000000006,2,75,-465.86249999999944,10.415625,-476.2781249999995,Stop Loss Hit,18JAN24,0,True,1,2.0
"21600CE, 21550PE",2024-01-18 12:25:00,64.1855,2024-01-18 12:34:00,87.466,2,75,1746.0375,9.627825000000001,1736.4096749999994,Profit Target Hit,18JAN24,0,True,1,9.0
"21700CE, 21650PE",2024-01-19 09:28:00,291.7385,2024-01-19 10:59:00,281.8405,2,75,-742.3500000000008,43.760775,-786.1107750000008,Hold Time Exceeded,25JAN24,6,False,1,91.0
"21650CE, 21600PE",2024-01-19 13:09:00,274.41700000000003,2024-01-19 14:40:00,272.801,2,75,-121.19999999999999,41.162549999999996,-162.36255000000006,Hold Time Exceeded,25JAN24,6,False,1,91.0
"21650CE, 21600PE",2024-01-19 14:41:00,271.387,2024-01-19 15:21:00,273.5585,2,75,162.86250000000064,40.70805,122.15445000000062,EOD,25JAN24,6,False,1,40.0
"21800CE, 21750PE",2024-01-23 09:45:00,184.82999999999998,2024-01-23 10:24:00,217.049,2,75,2416.425,27.7245,2388.7005,Profit Target Hit,25JAN24,2,False,1,39.0
"21300CE, 21250PE",2024-01-24 09:29:00,216.39249999999998,2024-01-24 09:48:00,200.788,2,75,-1170.3374999999996,32.458875,-1202.796375,Stop Loss Hit,25JAN24,1,False,1,19.0
"21350CE, 21300PE",2024-01-24 09:49:00,196.7985,2024-01-24 11:20:00,197.15200000000002,2,75,26.512500000000273,29.519775000000003,-3.0072749999990265,Hold Time Exceeded,25JAN24,1,False,1,91.0
"21450CE, 21400PE",2024-01-24 11:21:00,173.417,2024-01-24 11:31:00,207.454,2,75,2552.774999999999,26.01255,2526.7624499999993,Profit Target Hit,25JAN24,1,False,1,10.0
"21350CE, 21300PE",2024-01-24 13:04:00,181.5475,2024-01-24 14:11:00,168.064,2,75,-1011.2625000000005,27.232125,-1038.4946250000005,Stop Loss Hit,25JAN24,1,False,1,67.0
"21400CE, 21350PE",2024-01-24 14:21:00,161.75150000000002,2024-01-24 15:03:00,149.8335,2,75,-893.8499999999995,24.262725000000003,-918.1127249999993,Stop Loss Hit,25JAN24,1,False,1,42.0
"21500CE, 21450PE",2024-01-24 15:04:00,141.4,2024-01-24 15:14:00,129.93650000000002,2,75,-859.7624999999999,21.21,-880.9725000000001,Stop Loss Hit,25JAN24,1,False,1,10.0
"21500CE, 21450PE",2024-01-24 15:15:00,127.10849999999999,2024-01-24 15:21:00,123.6745,2,75,-257.55000000000024,19.066274999999997,-276.61627500000026,EOD,25JAN24,1,False,1,6.0
"21450CE, 21400PE",2024-01-25 09:31:00,108.62549999999999,2024-01-25 10:21:00,141.7535,2,75,2484.6,16.293825000000002,2468.306175,Profit Target Hit,25JAN24,0,True,1,50.0
"21400CE, 21350PE",2024-01-25 11:41:00,88.6275,2024-01-25 11:56:00,105.49449999999999,2,75,1265.0249999999987,13.294125000000001,1251.7308749999984,Profit Target Hit,25JAN24,0,True,1,15.0
"21600CE, 21550PE",2024-01-29 09:28:00,359.8125,2024-01-29 10:59:00,371.781,2,75,897.6374999999998,53.971875,843.6656249999996,Hold Time Exceeded,01FEB24,3,False,1,91.0
"21700CE, 21650PE",2024-01-29 11:00:00,349.35900000000004,2024-01-29 12:31:00,342.2385,2,75,-534.0374999999995,52.403850000000006,-586.4413499999995,Hold Time Exceeded,01FEB24,3,False,1,91.0
"21700CE, 21650PE",2024-01-29 12:32:00,342.491,2024-01-29 14:03:00,365.418,2,75,1719.5250000000017,51.37365,1668.1513500000012,Hold Time Exceeded,01FEB24,3,False,1,91.0
"21800CE, 21750PE",2024-01-29 14:04:00,348.3995,2024-01-29 15:21:00,326.533,2,75,-1639.9875000000002,52.259925,-1692.247425,EOD,01FEB24,3,False,1,77.0
"21800CE, 21750PE",2024-01-30 09:43:00,335.1685,2024-01-30 11:12:00,310.87800000000004,2,75,-1821.787499999998,50.27527500000001,-1872.0627749999985,Stop Loss Hit,01FEB24,2,False,1,89.0
"21550CE, 21500PE",2024-01-31 09:28:00,284.416,2024-01-31 10:10:00,263.408,2,75,-1575.6000000000001,42.662400000000005,-1618.2624000000008,Stop Loss Hit,01FEB24,1,False,1,42.0
"21650CE, 21600PE",2024-01-31 10:11:00,250.78300000000002,2024-01-31 11:42:00,262.95349999999996,2,75,912.7875000000013,37.61745,875.1700500000011,Hold Time Exceeded,01FEB24,1,False,1,91.0
"21750CE, 21700PE",2024-01-31 11:43:00,245.1775,2024-01-31 12:34:00,227.3005,2,75,-1340.7750000000008,36.776624999999996,-1377.5516250000007,Stop Loss Hit,01FEB24,1,False,1,51.0
"21750CE, 21700PE",2024-01-31 12:36:00,228.664,2024-01-31 14:07:00,219.574,2,75,-681.7500000000013,34.299600000000005,-716.0496000000012,Hold Time Exceeded,01FEB24,1,False,1,91.0
"21750CE, 21700PE",2024-01-31 14:14:00,216.49349999999998,2024-01-31 15:21:00,241.3395,2,75,1863.4499999999994,32.474025000000005,1830.9759749999994,EOD,01FEB24,1,False,1,67.0
"21850CE, 21800PE",2024-02-01 10:09:00,182.3555,2024-02-01 10:18:00,169.1245,2,75,-992.325,27.353325,-1019.6783250000001,Stop Loss Hit,01FEB24,0,True,2,9.0
"21850CE, 21800PE",2024-02-01 10:46:00,168.9225,2024-02-01 11:17:00,207.555,2,75,2897.4374999999995,25.338375,2872.0991249999993,Profit Target Hit,01FEB24,0,True,2,31.0
"22000CE, 21950PE",2024-02-02 09:28:00,297.041,2024-02-02 10:59:00,285.3755,2,75,-874.9125000000005,44.55615,-919.4686500000004,Hold Time Exceeded,08FEB24,6,False,2,91.0
"22000CE, 21950PE",2024-02-02 11:00:00,285.83,2024-02-02 11:32:00,334.613,2,75,3658.725000000003,42.8745,3615.8505000000036,Profit Target Hit,08FEB24,6,False,2,32.0
"22100CE, 22050PE",2024-02-02 11:33:00,309.1105,2024-02-02 13:04:00,303.808,2,75,-397.68749999999727,46.366575,-444.0540749999964,Hold Time Exceeded,08FEB24,6,False,2,91.0
"21950CE, 21900PE",2024-02-05 09:28:00,298.75800000000004,2024-02-05 10:59:00,278.9115,2,75,-1488.4875000000015,44.813700000000004,-1533.3012000000015,Hold Time Exceeded,08FEB24,3,False,2,91.0
"22000CE, 21950PE",2024-02-05 11:17:00,280.881,2024-02-05 12:48:00,263.6605,2,75,-1291.5375,42.132149999999996,-1333.66965,Hold Time Exceeded,08FEB24,3,False,2,91.0
"22000CE, 21950PE",2024-02-05 12:58:00,264.317,2024-02-05 14:29:00,265.4785,2,75,87.11250000000018,39.64755,47.4649500000005,Hold Time Exceeded,08FEB24,3,False,2,91.0
"21850CE, 21800PE",2024-02-06 09:28:00,257.853,2024-02-06 10:48:00,239.572,2,75,-1371.0750000000005,38.677949999999996,-1409.7529500000003,Stop Loss Hit,08FEB24,2,False,2,80.0
"21900CE, 21850PE",2024-02-06 11:00:00,235.73399999999998,2024-02-06 12:31:00,229.77499999999998,2,75,-446.92499999999905,35.3601,-482.28509999999915,Hold Time Exceeded,08FEB24,2,False,2,91.0
"21950CE, 21900PE",2024-02-06 12:32:00,229.371,2024-02-06 14:03:00,228.8155,2,75,-41.66249999999968,34.405649999999994,-76.06814999999983,Hold Time Exceeded,08FEB24,2,False,2,91.0
"22000CE, 21950PE",2024-02-06 14:04:00,228.058,2024-02-06 15:21:00,217.958,2,75,-757.5000000000007,34.20870000000001,-791.7087000000007,EOD,08FEB24,2,False,2,77.0
"21800CE, 21750PE",2024-02-09 09:28:00,327.59349999999995,2024-02-09 10:59:00,333.7545,2,75,462.07500000000346,49.139025000000004,412.9359750000035,Hold Time Exceeded,15FEB24,6,False,2,91.0
"21800CE, 21750PE",2024-02-09 12:02:00,320.16999999999996,2024-02-09 13:33:00,305.87850000000003,2,75,-1071.8624999999968,48.0255,-1119.8879999999967,Hold Time Exceeded,15FEB24,6,False,2,91.0
"21800CE, 21750PE",2024-02-09 14:06:00,301.889,2024-02-09 15:21:00,285.9815,2,75,-1193.0625000000039,45.28335,-1238.3458500000042,EOD,15FEB24,6,False,2,75.0
"21850CE, 21800PE",2024-02-12 09:36:00,264.26649999999995,2024-02-12 11:07:00,269.569,2,75,397.6874999999991,39.639975,358.04752499999904,Hold Time Exceeded,15FEB24,3,False,2,91.0
"21700CE, 21650PE",2024-02-13 09:56:00,239.6225,2024-02-13 11:27:00,227.1995,2,75,-931.7249999999995,35.943375,-967.6683749999988,Hold Time Exceeded,15FEB24,2,False,2,91.0
"21800CE, 21750PE",2024-02-13 11:28:00,220.5335,2024-02-13 12:59:00,222.7555,2,75,166.650000000001,33.080025,133.56997500000034,Hold Time Exceeded,15FEB24,2,False,2,91.0
"21750CE, 21700PE",2024-02-13 13:01:00,205.2825,2024-02-13 14:32:00,204.27249999999998,2,75,-75.75000000000045,30.792375,-106.54237500000045,Hold Time Exceeded,15FEB24,2,False,2,91.0
"21800CE, 21750PE",2024-02-13 14:33:00,201.293,2024-02-13 15:21:00,196.243,2,75,-378.75000000000085,30.19395,-408.9439500000009,EOD,15FEB24,2,False,2,48.0
"21650CE, 21600PE",2024-02-14 09:54:00,167.15499999999997,2024-02-14 10:36:00,155.13600000000002,2,75,-901.4249999999982,25.073249999999998,-926.4982499999983,Stop Loss Hit,15FEB24,1,False,2,42.0
"21650CE, 21600PE",2024-02-14 10:38:00,155.48950000000002,2024-02-14 12:06:00,144.3795,2,75,-833.2500000000006,23.323425000000004,-856.5734250000005,Stop Loss Hit,15FEB24,1,False,2,88.0
"21650CE, 21600PE",2024-02-14 12:14:00,144.43,2024-02-14 13:07:00,169.6295,2,75,1889.9625,21.664500000000004,1868.2980000000002,Profit Target Hit,15FEB24,1,False,2,53.0
"21750CE, 21700PE",2024-02-14 13:08:00,147.30849999999998,2024-02-14 14:02:00,136.653,2,75,-799.1625000000001,22.096275000000002,-821.2587750000001,Stop Loss Hit,15FEB24,1,False,2,54.0
"21700CE, 21650PE",2024-02-14 14:03:00,137.9155,2024-02-14 14:25:00,164.428,2,75,1988.4375000000005,20.687325,1967.7501750000006,Profit Target Hit,15FEB24,1,False,2,22.0
"21800CE, 21750PE",2024-02-14 14:26:00,130.54250000000002,2024-02-14 14:41:00,152.409,2,75,1639.9874999999995,19.581375,1620.4061249999997,Profit Target Hit,15FEB24,1,False,2,15.0
"21850CE, 21800PE",2024-02-14 14:42:00,136.04700000000003,2024-02-14 15:02:00,160.691,2,75,1848.2999999999993,20.407050000000005,1827.892949999999,Profit Target Hit,15FEB24,1,False,2,20.0
"21900CE, 21850PE",2024-02-14 15:03:00,135.441,2024-02-14 15:11:00,124.63399999999999,2,75,-810.5250000000005,20.31615,-830.8411500000007,Stop Loss Hit,15FEB24,1,False,2,8.0
"21850CE, 21800PE",2024-02-14 15:12:00,132.613,2024-02-14 15:21:00,131.3,2,75,-98.47500000000018,19.89195,-118.36695000000017,EOD,15FEB24,1,False,2,9.0
"21900CE, 21850PE",2024-02-15 10:12:00,93.0715,2024-02-15 10:26:00,85.446,2,75,-571.9124999999997,13.960725,-585.8732249999996,Stop Loss Hit,15FEB24,0,True,2,14.0
"22000CE, 21950PE",2024-02-15 13:41:00,58.832499999999996,2024-02-15 13:44:00,51.560500000000005,2,75,-545.4000000000004,8.824875,-554.2248750000005,Stop Loss Hit,15FEB24,0,True,2,3.0
"22000CE, 21950PE",2024-02-15 13:45:00,56.257,2024-02-15 13:56:00,51.51,2,75,-356.0249999999998,8.43855,-364.4635499999998,Stop Loss Hit,15FEB24,0,True,2,11.0
"22000CE, 21950PE",2024-02-15 13:57:00,51.459500000000006,2024-02-15 13:58:00,47.6215,2,75,-287.84999999999997,7.7189250000000005,-295.568925,Stop Loss Hit,15FEB24,0,True,2,1.0
"22000CE, 21950PE",2024-02-15 14:00:00,50.651500000000006,2024-02-15 14:09:00,46.7125,2,75,-295.4250000000005,7.5977250000000005,-303.02272500000055,Stop Loss Hit,15FEB24,0,True,2,9.0
"22050CE, 22000PE",2024-02-16 09:31:00,298.2025,2024-02-16 11:02:00,303.0,2,75,359.8124999999991,44.73037500000001,315.0821249999989,Hold Time Exceeded,22FEB24,6,False,2,91.0
"22100CE, 22050PE",2024-02-16 11:03:00,299.91949999999997,2024-02-16 12:34:00,295.425,2,75,-337.08749999999907,44.987925000000004,-382.07542499999903,Hold Time Exceeded,22FEB24,6,False,2,91.0
"22100CE, 22050PE",2024-02-16 12:49:00,293.9605,2024-02-16 14:20:00,288.658,2,75,-397.68750000000284,44.094075000000004,-441.7815750000028,Hold Time Exceeded,22FEB24,6,False,2,91.0
"22100CE, 22050PE",2024-02-16 14:40:00,280.578,2024-02-16 15:21:00,279.77,2,75,-60.599999999999,42.0867,-102.68669999999906,EOD,22FEB24,6,False,2,41.0
"22150CE, 22100PE",2024-02-19 09:38:00,271.387,2024-02-19 11:09:00,256.33799999999997,2,75,-1128.6750000000015,40.70805,-1169.3830500000017,Hold Time Exceeded,22FEB24,3,False,2,91.0
"22150CE, 22100PE",2024-02-19 11:10:00,255.8835,2024-02-19 12:41:00,262.095,2,75,465.86250000000086,38.382525,427.4799750000009,Hold Time Exceeded,22FEB24,3,False,2,91.0
"22200CE, 22150PE",2024-02-19 12:42:00,256.136,2024-02-19 14:13:00,247.7025,2,75,-632.5125000000007,38.4204,-670.9329000000008,Hold Time Exceeded,22FEB24,3,False,2,91.0
"22200CE, 22150PE",2024-02-19 14:14:00,246.238,2024-02-19 15:21:00,245.632,2,75,-45.450000000000045,36.9357,-82.38570000000004,EOD,22FEB24,3,False,2,67.0
"22150CE, 22100PE",2024-02-20 09:28:00,230.53249999999997,2024-02-20 10:59:00,228.3105,2,75,-166.6499999999975,34.579874999999994,-201.22987499999743,Hold Time Exceeded,22FEB24,2,False,2,91.0
"22150CE, 22100PE",2024-02-20 11:19:00,222.4525,2024-02-20 12:50:00,216.64499999999998,2,75,-435.5624999999991,33.367875,-468.93037499999923,Hold Time Exceeded,22FEB24,2,False,2,91.0
"22200CE, 22150PE",2024-02-20 12:51:00,211.2415,2024-02-20 14:22:00,200.18200000000002,2,75,-829.4625000000001,31.686225,-861.1487250000001,Hold Time Exceeded,22FEB24,2,False,2,91.0
"22200CE, 22150PE",2024-02-20 14:25:00,197.455,2024-02-20 15:21:00,200.13150000000002,2,75,200.73749999999927,29.618249999999996,171.11924999999928,EOD,22FEB24,2,False,2,56.0
"22300CE, 22250PE",2024-02-21 09:37:00,176.346,2024-02-21 11:08:00,174.023,2,75,-174.2249999999999,26.451900000000002,-200.67690000000016,Hold Time Exceeded,22FEB24,1,False,2,91.0
"22100CE, 22050PE",2024-02-22 09:44:00,110.0395,2024-02-22 09:47:00,100.6465,2,75,-704.4749999999996,16.505925,-720.9809249999996,Stop Loss Hit,22FEB24,0,True,2,3.0
"22100CE, 22050PE",2024-02-22 09:49:00,101.3535,2024-02-22 09:55:00,124.836,2,75,1761.1874999999998,15.203025,1745.9844749999997,Profit Target Hit,22FEB24,0,True,2,6.0
"22150CE, 22100PE",2024-02-22 13:59:00,57.6205,2024-02-22 14:02:00,53.53,2,75,-306.78750000000014,8.643075,-315.4305750000002,Stop Loss Hit,22FEB24,0,True,2,3.0
"22150CE, 22100PE",2024-02-22 14:03:00,54.3885,2024-02-22 14:15:00,66.7105,2,75,924.1500000000008,8.158275,915.9917250000008,Profit Target Hit,22FEB24,0,True,2,12.0
"22300CE, 22250PE",2024-02-23 09:39:00,302.899,2024-02-23 11:10:00,286.63800000000003,2,75,-1219.5749999999973,45.434850000000004,-1265.0098499999976,Hold Time Exceeded,29FEB24,6,False,2,91.0
"22300CE, 22250PE",2024-02-23 11:11:00,289.4155,2024-02-23 12:42:00,284.71900000000005,2,75,-352.23749999999893,43.412324999999996,-395.649824999999,Hold Time Exceeded,29FEB24,6,False,2,91.0
"22300CE, 22250PE",2024-02-23 12:55:00,286.1835,2024-02-23 14:26:00,279.972,2,75,-465.862500000002,42.927525,-508.7900250000023,Hold Time Exceeded,29FEB24,6,False,2,91.0
"22250CE, 22200PE",2024-02-26 09:45:00,258.055,2024-02-26 11:16:00,268.05400000000003,2,75,749.9249999999997,38.70825,711.2167499999996,Hold Time Exceeded,29FEB24,3,False,2,91.0
"22200CE, 22150PE",2024-02-26 13:17:00,248.15699999999998,2024-02-26 14:48:00,240.683,2,75,-560.5500000000003,37.22355,-597.7735500000005,Hold Time Exceeded,29FEB24,3,False,2,91.0
"22200CE, 22150PE",2024-02-27 09:28:00,240.4305,2024-02-27 10:46:00,222.099,2,75,-1374.8624999999993,36.064575,-1410.9270749999994,Stop Loss Hit,29FEB24,2,False,2,78.0
"22200CE, 22150PE",2024-02-27 11:01:00,220.786,2024-02-27 12:32:00,210.73649999999998,2,75,-753.7125000000007,33.1179,-786.8304000000006,Hold Time Exceeded,29FEB24,2,False,2,91.0
"22200CE, 22150PE",2024-02-27 12:41:00,208.565,2024-02-27 14:12:00,197.152,2,75,-855.9750000000008,31.28475,-887.2597500000008,Hold Time Exceeded,29FEB24,2,False,2,91.0
"22200CE, 22150PE",2024-02-27 14:16:00,196.5965,2024-02-27 15:21:00,192.91,2,75,-276.48750000000075,29.489475,-305.97697500000083,EOD,29FEB24,2,False,2,65.0
"22250CE, 22200PE",2024-02-28 10:09:00,159.3275,2024-02-28 10:52:00,192.001,2,75,2450.5125,23.899124999999998,2426.6133750000004,Profit Target Hit,29FEB24,1,False,2,43.0
"22000CE, 21950PE",2024-02-29 09:28:00,134.33,2024-02-29 09:35:00,122.4625,2,75,-890.062500000001,20.149500000000003,-910.212000000001,Stop Loss Hit,29FEB24,0,True,2,7.0
"22000CE, 21950PE",2024-02-29 09:36:00,123.0685,2024-02-29 10:12:00,149.53050000000002,2,75,1984.6499999999999,18.460275000000003,1966.189725,Profit Target Hit,29FEB24,0,True,2,36.0
"22000CE, 21950PE",2024-02-29 11:16:00,103.8785,2024-02-29 11:21:00,96.50550000000001,2,75,-552.975,15.581775,-568.5567749999998,Stop Loss Hit,29FEB24,0,True,2,5.0
"22000CE, 21950PE",2024-02-29 13:17:00,69.2355,2024-02-29 13:19:00,62.8725,2,75,-477.22499999999985,10.385325,-487.6103249999999,Stop Loss Hit,29FEB24,0,True,2,2.0
"22200CE, 22150PE",2024-03-01 09:36:00,306.4845,2024-03-01 11:07:00,314.5645,2,75,605.9999999999982,45.972675,560.0273249999984,Hold Time Exceeded,07MAR24,6,False,3,91.0
"22250CE, 22200PE",2024-03-01 11:08:00,308.7065,2024-03-01 12:39:00,339.5115,2,75,2310.3750000000027,46.305975,2264.069025000003,Hold Time Exceeded,07MAR24,6,False,3,91.0
"22350CE, 22300PE",2024-03-01 12:40:00,322.49300000000005,2024-03-01 14:11:00,308.454,2,75,-1052.9250000000013,48.37395,-1101.2989500000012,Hold Time Exceeded,07MAR24,6,False,3,91.0
